algorithm;computer;mode;filename;run_number;internal_time;external_time;external_memory;opt;
pyasukpt;desktop;parallel;saw_n50000wmin5000-29-s865843378c1049981.ukp;10;15.00000;15.02;29728;1050815;
pyasukpt;desktop;parallel;hi_n5000-17-s994385767c5488791.ukp;9;0.66667;0.67;13852;285770977;
pyasukpt;desktop;parallel;saw_n10000wmin10000-5-s52325605c611153.ukp;8;0.01667;0.02;8460;611213;
pyasukpt;desktop;parallel;hi_n20000-48-s888315654c53293071.ukp;9;14.88667;14.91;45616;10694896201;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-9-s684448574c1397683.ukp;9;208.58331;208.63;43252;4201816;
pyasukpt;desktop;parallel;sc_a5n10000wmin110000-1-c9021988.ukp;9;0.00333;0.00;6336;9022398;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;8;49.36999;49.41;27996;4420307;
pyasukpt;desktop;parallel;saw_n50000wmin5000-45-s331530426c529431.ukp;8;9.82000;9.84;22152;529640;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-12-s774727805c1448211.ukp;9;22.40333;22.42;19132;1814348;
pyasukpt;desktop;parallel;sc_a5n5000wmin10000-0-c591952.ukp;10;0.00333;0.00;5884;592247;
pyasukpt;desktop;parallel;hi_n50000-2-s324673955c50146896.ukp;10;8.84667;8.89;69444;25134945752;
pyasukpt;desktop;parallel;saw_n100000wmin10000-10-s611338258c9166075.ukp;9;136.86665;136.95;125860;9169733;
pyasukpt;desktop;parallel;saw_n50000wmin10000-0-s985850175c337971.ukp;8;31.36333;31.39;27676;338002;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-4-s135458708c1922678.ukp;9;21.43333;21.45;23196;5809649;
pyasukpt;desktop;parallel;hi_n5000-4-s182130978c7957284.ukp;10;0.00667;0.01;6448;414623660;
pyasukpt;desktop;parallel;saw_n50000wmin5000-43-s856799010c484598.ukp;8;9.76333;9.80;22108;484693;
pyasukpt;desktop;parallel;hi_n20000-30-s418727292c82162365.ukp;9;24.99000;25.01;151056;16509134386;
pyasukpt;desktop;parallel;hi_n10000-13-s204947608c51012814.ukp;10;4.45000;4.46;20552;5149953317;
pyasukpt;desktop;parallel;hi_n20000-42-s261146317c86648320.ukp;8;14.66333;14.68;127604;17430101586;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-7-s451986827c1235104.ukp;7;358.62663;358.67;51660;3679672;
pyasukpt;desktop;parallel;hi_n20000-12-s420935988c55461121.ukp;9;1.53000;1.54;19356;11166156062;
pyasukpt;desktop;parallel;saw_n100000wmin10000-13-s664283699c7633902.ukp;9;0.08667;0.12;21300;7637715;
pyasukpt;desktop;parallel;saw_n100000wmin10000-8-s400869978c1825758.ukp;9;25.01000;25.06;36044;1826485;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;8;43.11000;43.15;29680;5426893;
pyasukpt;desktop;parallel;sc_a-5n5000wmin15000-1-c322555.ukp;10;14.90667;14.91;17708;322470;
pyasukpt;desktop;parallel;hi_n10000-17-s994385767c76272157.ukp;10;0.46000;0.46;15624;7721680742;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-2-s463795034c1101005.ukp;9;384.91330;384.97;55672;3259733;
pyasukpt;desktop;parallel;hi_n50000-43-s325989053c20206604.ukp;10;70.82666;70.87;66984;10036840611;
pyasukpt;desktop;parallel;hi_n50000-22-s434860255c25572452.ukp;7;136.82332;136.90;82488;12802322345;
pyasukpt;desktop;parallel;hi_n50000-12-s420935988c11457020.ukp;9;35.22666;35.25;36136;5668617083;
pyasukpt;desktop;parallel;hi_n10000-43-s325989053c33929358.ukp;9;5.44333;5.44;19524;3416465751;
pyasukpt;desktop;parallel;hi_n20000-24-s320356631c99252240.ukp;9;0.98333;1.00;21568;19994225459;
pyasukpt;desktop;parallel;saw_n50000wmin5000-16-s98298363c428408.ukp;8;6.05333;6.08;17600;428747;
pyasukpt;desktop;parallel;saw_n50000wmin10000-10-s611338258c436580.ukp;9;13.69667;13.72;23220;436750;
pyasukpt;desktop;parallel;hi_n10000-41-s262685617c74110651.ukp;10;5.67000;5.69;57896;7489658205;
pyasukpt;desktop;parallel;hi_n20000-6-s398797429c8780715.ukp;10;9.99000;10.00;17092;1727442377;
pyasukpt;desktop;parallel;saw_n10000wmin10000-12-s1910782c979698.ukp;8;3.39667;3.41;23616;979987;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-8-s855531081c1092800.ukp;8;376.66996;376.73;53240;3234838;
pyasukpt;desktop;parallel;hi_n50000-41-s262685617c62864809.ukp;10;213.44998;213.49;191592;31430869759;
pyasukpt;desktop;parallel;hi_n50000-12-s420935988c11457020.ukp;10;36.00333;36.05;36080;5668617083;
pyasukpt;desktop;parallel;saw_n50000wmin10000-10-s611338258c436580.ukp;10;13.61000;13.63;23240;436750;
pyasukpt;desktop;parallel;hi_n10000-7-s586106970c93158297.ukp;9;5.00667;5.02;38176;9414637563;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;9;272.14331;272.20;46920;4170261;
pyasukpt;desktop;parallel;saw_n100000wmin10000-3-s952877847c2362745.ukp;10;8.18333;8.22;27720;2363452;
pyasukpt;desktop;parallel;sc_a5n10000wmin110000-0-c4498489.ukp;9;179.11332;179.14;68280;4498689;
pyasukpt;desktop;parallel;saw_n50000wmin5000-30-s620888276c657935.ukp;9;5.08667;5.11;17628;658196;
pyasukpt;desktop;parallel;hi_n50000-45-s19378828c59507496.ukp;10;18.68666;18.74;106344;29819867539;
pyasukpt;desktop;parallel;saw_n50000wmin5000-26-s893962632c629772.ukp;8;10.32000;10.36;22180;630146;
pyasukpt;desktop;parallel;sc_a-5n5000wmin15000-0-c922756.ukp;8;14.70000;14.71;17568;922521;
pyasukpt;desktop;parallel;ss2_wmin10000wmax1000000n20000-0-s827183242c8417603.ukp;9;0.01333;0.02;8196;8417603;
pyasukpt;desktop;parallel;hi_n5000-13-s204947608c5984264.ukp;8;0.85333;0.86;13064;310281581;
pyasukpt;desktop;parallel;saw_n100000wmin10000-7-s930328241c6452970.ukp;9;1.87000;1.90;24280;6454258;
pyasukpt;desktop;parallel;hi_n50000-32-s674362184c38630208.ukp;8;84.11999;84.16;108128;19283787034;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;10;14.80000;14.81;18856;1603691;
pyasukpt;desktop;parallel;saw_n50000wmin5000-16-s98298363c428408.ukp;9;5.98333;6.00;17612;428747;
pyasukpt;desktop;parallel;saw_n50000wmin5000-1-s464585179c370180.ukp;9;0.06333;0.08;12424;370549;
pyasukpt;desktop;parallel;hi_n5000-14-s318339058c4983076.ukp;10;1.82667;1.83;17432;258168718;
pyasukpt;desktop;parallel;ss2_wmin10000wmax1000000n100000-0-s827183242c9661788.ukp;10;0.05667;0.09;20420;9661788;
pyasukpt;desktop;parallel;hi_n50000-32-s674362184c38630208.ukp;9;83.34999;83.40;108044;19283787034;
pyasukpt;desktop;parallel;hi_n5000-27-s532584774c4924154.ukp;8;0.42333;0.43;10444;255956893;
pyasukpt;desktop;parallel;hi_n50000-32-s674362184c38630208.ukp;10;84.30999;84.37;108052;19283787034;
pyasukpt;desktop;parallel;ss2_wmin1000wmax500000n20000-0-s827183242c7166489.ukp;9;0.00667;0.01;8316;7166489;
pyasukpt;desktop;parallel;ss2_wmin50000wmax1000000n100000-0-s827183242c9151889.ukp;8;0.07333;0.11;20404;9151889;
pyasukpt;desktop;parallel;saw_n100000wmin10000-17-s754775117c5339981.ukp;10;75.73999;75.84;93488;5341578;
pyasukpt;desktop;parallel;saw_n10000wmin10000-3-s952877847c788966.ukp;8;3.05333;3.06;19304;789198;
pyasukpt;desktop;parallel;hi_n10000-16-s221755733c6712104.ukp;10;2.92667;2.93;10548;657981535;
pyasukpt;desktop;parallel;hi_n50000-25-s199811851c19155432.ukp;10;85.73666;85.79;72476;9506182833;
pyasukpt;desktop;parallel;hi_n20000-38-s527753500c52694607.ukp;9;10.51333;10.53;46932;10619706294;
pyasukpt;desktop;parallel;hi_n5000-41-s262685617c6678450.ukp;8;0.52000;0.52;11540;346660818;
pyasukpt;desktop;parallel;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;10;0.88333;0.89;10216;2341478;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-1-s720843886c1834312.ukp;10;30.45333;30.49;26456;5570079;
pyasukpt;desktop;parallel;hi_n20000-26-s90924128c44036015.ukp;10;29.19000;29.20;53524;8825439085;
pyasukpt;desktop;parallel;ss2_wmin50000wmax500000n100000-0-s827183242c8206021.ukp;9;0.04333;0.06;20440;8206021;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;10;15.26000;15.28;17076;1998608;
pyasukpt;desktop;parallel;hi_n10000-21-s669712253c96279181.ukp;9;2.88333;2.90;136464;9748536169;
pyasukpt;desktop;parallel;hi_n50000-22-s434860255c25572452.ukp;8;143.77998;143.84;82488;12802322345;
pyasukpt;desktop;parallel;hi_n20000-49-s147981886c75371478.ukp;10;16.73000;16.76;86416;15145433899;
pyasukpt;desktop;parallel;hi_n20000-48-s888315654c53293071.ukp;10;14.71667;14.74;45744;10694896201;
pyasukpt;desktop;parallel;hi_n20000-39-s713413380c94443202.ukp;8;42.02666;42.09;177184;18982007823;
pyasukpt;desktop;parallel;saw_n50000wmin5000-17-s754775117c506534.ukp;9;1.28000;1.30;14384;506836;
pyasukpt;desktop;parallel;sc_a-5n5000wmin50000-1-c900576.ukp;9;44.21333;44.24;29640;900491;
pyasukpt;desktop;parallel;hi_n5000-12-s420935988c6348861.ukp;10;0.67333;0.68;13500;329391721;
pyasukpt;desktop;parallel;hi_n50000-29-s443600954c83030003.ukp;8;71.42999;71.53;334756;41683840681;
pyasukpt;desktop;parallel;hi_n20000-0-s731232778c13130598.ukp;9;0.13333;0.14;9772;2646192048;
pyasukpt;desktop;parallel;ss2_wmin5000wmax500000n10000-0-s827183242c5167895.ukp;10;0.00667;0.01;8300;5167895;
pyasukpt;desktop;parallel;nsds2_n20000wmin50000-9-s684448574c1544915.ukp;9;9.03333;9.06;16912;1986391;
pyasukpt;desktop;parallel;hi_n5000-9-s915258292c5081854.ukp;9;0.80333;0.81;12140;263542966;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;8;5.31333;5.34;16088;5266508;
pyasukpt;desktop;parallel;saw_n50000wmin10000-16-s98298363c192212.ukp;9;1.26667;1.29;14440;192287;
pyasukpt;desktop;parallel;hi_n5000-5-s554525798c945504.ukp;8;0.45333;0.45;9264;48262821;
pyasukpt;desktop;parallel;hi_n50000-44-s539788685c74810341.ukp;9;23.77666;23.82;109512;37492554315;
pyasukpt;desktop;parallel;hi_n20000-45-s19378828c13553251.ukp;9;14.44000;14.45;23964;2684674990;
pyasukpt;desktop;parallel;hi_n20000-39-s713413380c94443202.ukp;9;40.88333;40.94;177200;18982007823;
pyasukpt;desktop;parallel;hi_n10000-5-s554525798c27721806.ukp;10;7.95333;7.97;21568;2782775797;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;9;266.45664;266.50;47028;4387033;
pyasukpt;desktop;parallel;hi_n5000-26-s90924128c4784946.ukp;5;1.29000;1.29;14420;248005346;
pyasukpt;desktop;parallel;ss2_wmin100000wmax500000n50000-0-s827183242c9460010.ukp;8;52.80000;52.82;32744;9460010;
pyasukpt;desktop;parallel;saw_n50000wmin5000-37-s195138980c357980.ukp;10;14.03000;14.06;25696;358049;
pyasukpt;desktop;parallel;ss2_wmin1000wmax1000000n50000-0-s827183242c7944993.ukp;9;0.02667;0.05;11976;7944993;
pyasukpt;desktop;parallel;ss2_wmin100000wmax1000000n20000-0-s827183242c5977860.ukp;10;0.04000;0.06;8248;5977860;
pyasukpt;desktop;parallel;hi_n20000-23-s605460062c74433867.ukp;9;10.85000;10.88;54392;14969284591;
pyasukpt;desktop;parallel;hi_n10000-25-s199811851c76710035.ukp;10;4.58333;4.60;30372;7748598782;
pyasukpt;desktop;parallel;saw_n50000wmin5000-20-s726804303c380063.ukp;10;0.03000;0.04;12236;380366;
pyasukpt;desktop;parallel;saw_n50000wmin10000-9-s840509679c562381.ukp;9;1.38667;1.41;14292;562660;
pyasukpt;desktop;parallel;hi_n10000-12-s420935988c69330407.ukp;9;0.23667;0.24;16992;7022051602;
pyasukpt;desktop;parallel;saw_n50000wmin5000-28-s222766544c984614.ukp;10;9.75333;9.77;22072;985593;
pyasukpt;desktop;parallel;hi_n5000-44-s539788685c2014515.ukp;10;0.74667;0.75;11172;103664827;
pyasukpt;desktop;parallel;hi_n20000-29-s443600954c92125949.ukp;9;19.82000;19.86;192344;18566619777;
pyasukpt;desktop;parallel;hi_n10000-18-s575639252c63036883.ukp;9;5.12333;5.13;38136;6363488798;
pyasukpt;desktop;parallel;nsds2_n20000wmin50000-10-s260379653c1619961.ukp;10;15.81333;15.83;19696;2069703;
pyasukpt;desktop;parallel;hi_n50000-28-s882501307c87480129.ukp;10;163.00665;163.07;175336;43920477533;
pyasukpt;desktop;parallel;saw_n10000wmin10000-2-s272488647c115367.ukp;10;0.75667;0.76;10408;115398;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;9;50.90333;50.93;27032;4713341;
pyasukpt;desktop;parallel;hi_n5000-38-s527753500c6354493.ukp;8;1.11000;1.11;13220;330815624;
pyasukpt;desktop;parallel;saw_n50000wmin5000-17-s754775117c506534.ukp;10;1.30667;1.33;14444;506836;
pyasukpt;desktop;parallel;saw_n100000wmin10000-2-s272488647c9524363.ukp;8;14.68333;14.74;32028;9527218;
pyasukpt;desktop;parallel;saw_n50000wmin10000-4-s697219038c478818.ukp;7;16.83000;16.87;22360;479005;
pyasukpt;desktop;parallel;hi_n5000-39-s713413380c7875145.ukp;10;0.60000;0.60;13184;409130491;
pyasukpt;desktop;parallel;hi_n50000-23-s605460062c35373194.ukp;7;247.89997;247.98;137792;17627884782;
pyasukpt;desktop;parallel;hi_n50000-39-s713413380c36882487.ukp;10;58.95666;59.02;128812;18514969231;
pyasukpt;desktop;parallel;hi_n10000-29-s443600954c54711483.ukp;10;1.19000;1.20;16192;5528180371;
pyasukpt;desktop;parallel;saw_n100000wmin10000-9-s840509679c6574795.ukp;8;15.09000;15.13;34372;6578079;
pyasukpt;desktop;parallel;hi_n20000-10-s199607488c47897810.ukp;9;30.08666;30.13;91396;9602304553;
pyasukpt;desktop;parallel;hi_n5000-26-s90924128c4784946.ukp;6;1.28000;1.28;14392;248005346;
pyasukpt;desktop;parallel;hi_n10000-9-s915258292c6311802.ukp;9;2.06667;2.07;9720;620258958;
pyasukpt;desktop;parallel;sc_a5n5000wmin50000-1-c372017.ukp;10;9.33000;9.34;16300;372052;
pyasukpt;desktop;parallel;hi_n5000-41-s262685617c6678450.ukp;9;0.51333;0.52;11460;346660818;
pyasukpt;desktop;parallel;hi_n50000-44-s539788685c74810341.ukp;10;23.95333;24.00;109616;37492554315;
pyasukpt;desktop;parallel;hi_n5000-10-s199607488c6746697.ukp;9;0.61667;0.62;14348;350532596;
pyasukpt;desktop;parallel;saw_n50000wmin5000-38-s662538967c515424.ukp;10;0.17333;0.19;13688;515732;
pyasukpt;desktop;parallel;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;9;22.64333;22.65;22648;1878777;
pyasukpt;desktop;parallel;ss2_wmin1000wmax1000000n50000-0-s827183242c7944993.ukp;10;0.03000;0.05;11940;7944993;
pyasukpt;desktop;parallel;saw_n100000wmin10000-12-s1910782c7694198.ukp;9;31.23000;31.28;62336;7696503;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-16-s908468142c1466388.ukp;9;14.43333;14.45;17228;1841666;
pyasukpt;desktop;parallel;hi_n5000-13-s204947608c5984264.ukp;9;0.82333;0.83;12996;310281581;
pyasukpt;desktop;parallel;hi_n50000-29-s443600954c83030003.ukp;9;73.20333;73.28;334748;41683840681;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;10;346.78663;346.85;51648;3788329;
pyasukpt;desktop;parallel;saw_n10000wmin10000-13-s664283699c642339.ukp;9;0.35667;0.36;9288;642657;
pyasukpt;desktop;parallel;saw_n10000wmin10000-9-s840509679c389891.ukp;9;3.58333;3.59;21288;390079;
pyasukpt;desktop;parallel;hi_n50000-27-s532584774c87763824.ukp;10;168.86665;168.94;298860;43937109706;
pyasukpt;desktop;parallel;hi_n5000-13-s204947608c5984264.ukp;10;0.78333;0.79;12996;310281581;
pyasukpt;desktop;parallel;saw_n100000wmin10000-19-s778904058c9722493.ukp;8;0.46333;0.49;24300;9726380;
pyasukpt;desktop;parallel;saw_n100000wmin10000-2-s272488647c9524363.ukp;9;14.75333;14.78;31956;9527218;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;9;304.87330;304.92;58524;4091479;
pyasukpt;desktop;parallel;hi_n20000-5-s554525798c51592665.ukp;7;0.04000;0.05;13760;10396708836;
pyasukpt;desktop;parallel;hi_n20000-30-s418727292c82162365.ukp;10;25.14000;25.17;150884;16509134386;
pyasukpt;desktop;parallel;hi_n50000-23-s605460062c35373194.ukp;8;280.28997;280.38;137568;17627884782;
pyasukpt;desktop;parallel;saw_n100000wmin10000-18-s152335818c5364756.ukp;10;29.87666;29.91;44032;5366899;
pyasukpt;desktop;parallel;saw_n10000wmin10000-8-s400869978c911442.ukp;10;0.03333;0.04;8088;911805;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;10;0.04000;0.05;8076;1814060;
pyasukpt;desktop;parallel;hi_n50000-15-s750851024c5684250.ukp;7;272.34664;272.43;54204;2720618567;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;8;203.47665;203.52;43764;4560690;
pyasukpt;desktop;parallel;hi_n50000-24-s320356631c94209554.ukp;9;38.77333;38.81;148400;47279866768;
pyasukpt;desktop;parallel;saw_n100000wmin10000-11-s727046990c9843883.ukp;10;90.99666;91.10;76072;9844865;
pyasukpt;desktop;parallel;saw_n50000wmin5000-30-s620888276c657935.ukp;10;4.94333;4.96;17644;658196;
pyasukpt;desktop;parallel;saw_n10000wmin10000-3-s952877847c788966.ukp;9;2.99333;3.00;19196;789198;
pyasukpt;desktop;parallel;saw_n50000wmin10000-4-s697219038c478818.ukp;8;16.50666;16.54;22420;479005;
pyasukpt;desktop;parallel;hi_n10000-22-s434860255c92425089.ukp;9;0.93333;0.94;30540;9358930559;
pyasukpt;desktop;parallel;saw_n50000wmin5000-25-s93553270c654703.ukp;10;11.47333;11.49;23564;654832;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-8-s855531081c1092800.ukp;9;389.66996;389.73;53000;3234838;
pyasukpt;desktop;parallel;hi_n20000-29-s443600954c92125949.ukp;10;20.00667;20.04;192288;18566619777;
pyasukpt;desktop;parallel;hi_n5000-38-s527753500c6354493.ukp;9;1.08000;1.08;13256;330815624;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;9;49.14999;49.19;28012;4420307;
pyasukpt;desktop;parallel;hi_n10000-45-s19378828c34021658.ukp;9;0.87000;0.87;10912;3434960436;
pyasukpt;desktop;parallel;ss2_wmin50000wmax1000000n10000-0-s827183242c6721457.ukp;10;0.76333;0.76;10464;6721457;
pyasukpt;desktop;parallel;hi_n50000-42-s261146317c27074738.ukp;8;184.78665;184.84;78896;13463143156;
pyasukpt;desktop;parallel;ss2_wmin100000wmax1000000n100000-0-s827183242c7023986.ukp;8;26.32333;26.37;37008;7023986;
pyasukpt;desktop;parallel;hi_n20000-18-s575639252c60094940.ukp;10;0.01667;0.03;13276;12111929286;
pyasukpt;desktop;parallel;sc_a5n10000wmin110000-0-c4498489.ukp;10;179.78998;179.84;68208;4498689;
pyasukpt;desktop;parallel;saw_n10000wmin10000-1-s464585179c112578.ukp;8;0.15667;0.16;8444;112631;
pyasukpt;desktop;parallel;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;9;21.07000;21.08;22424;1765896;
pyasukpt;desktop;parallel;saw_n50000wmin5000-42-s650361348c648503.ukp;8;6.09333;6.11;19752;649018;
pyasukpt;desktop;parallel;saw_n50000wmin5000-13-s664283699c547316.ukp;7;2.37333;2.38;14592;547860;
pyasukpt;desktop;parallel;saw_n50000wmin5000-5-s52325605c394630.ukp;9;14.76667;14.78;29764;394706;
pyasukpt;desktop;parallel;ss2_wmin100000wmax1000000n50000-0-s827183242c8631812.ukp;10;0.03667;0.05;12836;8631812;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-4-s135458708c1496815.ukp;9;13.46000;13.47;17628;1885232;
pyasukpt;desktop;parallel;hi_n5000-16-s221755733c3795391.ukp;9;0.01333;0.01;7720;197618221;
pyasukpt;desktop;parallel;sc_a-5n5000wmin15000-0-c922756.ukp;9;14.65333;14.67;17756;922521;
pyasukpt;desktop;parallel;hi_n50000-20-s742053853c54992286.ukp;10;229.25998;229.32;193248;27610414933;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-8-s855531081c1092800.ukp;10;341.87663;341.95;53140;3234838;
pyasukpt;desktop;parallel;saw_n10000wmin10000-6-s749783978c120801.ukp;9;0.04667;0.05;7704;120847;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;10;49.62666;49.66;27956;4420307;
pyasukpt;desktop;parallel;saw_n50000wmin5000-15-s274936000c536014.ukp;9;12.38333;12.41;24984;536119;
pyasukpt;desktop;parallel;hi_n20000-25-s199811851c12031782.ukp;10;3.33667;3.34;16128;2409849321;
pyasukpt;desktop;parallel;saw_n10000wmin10000-0-s985850175c608451.ukp;9;2.48667;2.49;19496;608509;
pyasukpt;desktop;parallel;saw_n100000wmin10000-4-s697219038c8578893.ukp;8;67.58999;67.67;85324;8582319;
pyasukpt;desktop;parallel;hi_n20000-2-s324673955c91206311.ukp;10;4.68000;4.68;24812;18350640869;
pyasukpt;desktop;parallel;hi_n10000-47-s442730424c11037950.ukp;9;0.16333;0.16;9288;1116286107;
pyasukpt;desktop;parallel;saw_n50000wmin10000-4-s697219038c478818.ukp;9;16.61667;16.64;22436;479005;
pyasukpt;desktop;parallel;hi_n5000-10-s199607488c6746697.ukp;10;0.56333;0.57;14348;350532596;
pyasukpt;desktop;parallel;hi_n20000-39-s713413380c94443202.ukp;10;40.87666;40.93;177084;18982007823;
pyasukpt;desktop;parallel;saw_n100000wmin10000-15-s274936000c2654477.ukp;9;7.46000;7.51;24924;2654741;
pyasukpt;desktop;parallel;sc_a5n10000wmin110000-1-c9021988.ukp;10;0.00333;0.00;6388;9022398;
pyasukpt;desktop;parallel;hi_n20000-1-s594914841c61666657.ukp;10;0.22000;0.24;18264;12427088499;
pyasukpt;desktop;parallel;hi_n10000-1-s594914841c52926330.ukp;8;4.98333;4.99;19408;5337839522;
pyasukpt;desktop;parallel;hi_n10000-47-s442730424c11037950.ukp;10;0.16333;0.16;9288;1116286107;
pyasukpt;desktop;parallel;saw_n50000wmin10000-15-s274936000c647396.ukp;8;13.81000;13.82;22384;647459;
pyasukpt;desktop;parallel;hi_n5000-20-s742053853c4277527.ukp;10;1.78333;1.79;13192;222333758;
pyasukpt;desktop;parallel;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;7;0.03000;0.05;11980;8321795;
pyasukpt;desktop;parallel;saw_n10000wmin10000-18-s152335818c316364.ukp;10;2.14333;2.16;16700;316486;
pyasukpt;desktop;parallel;ss2_wmin10000wmax1000000n20000-0-s827183242c8417603.ukp;10;0.00667;0.01;7732;8417603;
pyasukpt;desktop;parallel;nsds2_n20000wmin20000-17-s414892754c1568401.ukp;10;1.41667;1.43;11036;1969004;
pyasukpt;desktop;parallel;hi_n20000-32-s674362184c74104370.ukp;10;0.57667;0.59;18232;14929640648;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-4-s135458708c1922678.ukp;10;21.13667;21.16;23240;5809649;
pyasukpt;desktop;parallel;sc_a-5n10000wmin110000-1-c4997908.ukp;10;101.20666;101.23;43460;4997698;
pyasukpt;desktop;parallel;saw_n100000wmin10000-7-s930328241c6452970.ukp;10;1.89000;1.93;24144;6454258;
pyasukpt;desktop;parallel;sc_a5n5000wmin50000-0-c415081.ukp;10;9.48667;9.49;16288;415121;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-13-s273864349c1759284.ukp;10;22.94666;22.98;22512;5309486;
pyasukpt;desktop;parallel;hi_n50000-15-s750851024c5684250.ukp;8;285.47331;285.56;54232;2720618567;
pyasukpt;desktop;parallel;sc_a-5n10000wmin10000-0-c6597874.ukp;10;0.00333;0.01;7788;6596224;
pyasukpt;desktop;parallel;saw_n50000wmin5000-18-s152335818c785470.ukp;10;0.19667;0.23;14724;786097;
pyasukpt;desktop;parallel;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;6;293.99664;294.05;48628;4111810;
pyasukpt;desktop;parallel;sc_a5n10000wmin50000-1-c5131237.ukp;10;42.75666;42.78;26860;5131747;
pyasukpt;desktop;parallel;hi_n5000-15-s750851024c5241702.ukp;10;0.96667;0.98;13152;272759649;
pyasukpt;desktop;parallel;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;10;16.50667;16.53;20320;5192016;
