algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu2;hi_n50000-29-s443600954c83030003.ukp;1;;1800.00;4860;;
cpp-mtu1;hi_n50000-2-s324673955c50146896.ukp;1;;1800.00;5848;;
cpp-mtu2;hi_n50000-2-s324673955c50146896.ukp;1;;1800.00;4844;;
cpp-mtu1;hi_n50000-30-s418727292c90211289.ukp;1;;1800.00;5848;;
cpp-mtu2;hi_n50000-30-s418727292c90211289.ukp;1;;1800.00;4856;;
cpp-mtu1;hi_n50000-31-s410031365c5184644.ukp;1;;1800.00;5880;;
cpp-mtu2;hi_n50000-31-s410031365c5184644.ukp;1;;1800.00;4732;;
cpp-mtu1;hi_n50000-32-s674362184c38630208.ukp;1;;1800.00;5768;;
cpp-mtu2;hi_n50000-32-s674362184c38630208.ukp;1;;1800.00;4720;;
cpp-mtu1;hi_n50000-33-s126192256c89138604.ukp;1;;1800.00;5892;;
cpp-mtu2;hi_n50000-33-s126192256c89138604.ukp;1;;1800.00;4844;;
cpp-mtu1;hi_n50000-34-s467641010c41676479.ukp;1;;1800.00;5856;;
cpp-mtu2;hi_n50000-34-s467641010c41676479.ukp;1;;1800.00;4804;;
cpp-mtu1;hi_n50000-35-s889293313c39186005.ukp;1;;1800.00;5844;;
cpp-mtu2;hi_n50000-35-s889293313c39186005.ukp;1;;1800.00;4800;;
cpp-mtu1;hi_n50000-36-s442208726c8269526.ukp;1;26.7313;26.99;5792;4151705771;
cpp-mtu2;hi_n50000-36-s442208726c8269526.ukp;1;2.79218;2.90;4760;4151705771;
cpp-mtu1;hi_n50000-37-s252959003c57280825.ukp;1;;1800.00;5860;;
cpp-mtu2;hi_n50000-37-s252959003c57280825.ukp;1;;1800.00;4768;;
cpp-mtu1;hi_n50000-38-s527753500c81942907.ukp;1;;1800.00;5896;;
cpp-mtu2;hi_n50000-38-s527753500c81942907.ukp;1;;1800.00;4792;;
cpp-mtu1;hi_n50000-39-s713413380c36882487.ukp;1;;1800.00;5912;;
cpp-mtu2;hi_n50000-39-s713413380c36882487.ukp;1;;1800.00;4744;;
cpp-mtu1;hi_n50000-3-s300958364c58496380.ukp;1;;1800.00;5948;;
cpp-mtu2;hi_n50000-3-s300958364c58496380.ukp;1;;1800.00;4720;;
cpp-mtu1;hi_n50000-40-s534548386c55171512.ukp;1;;1800.00;5920;;
cpp-mtu2;hi_n50000-40-s534548386c55171512.ukp;1;;1800.00;4780;;
cpp-mtu1;hi_n50000-41-s262685617c62864809.ukp;1;;1800.00;5884;;
cpp-mtu2;hi_n50000-41-s262685617c62864809.ukp;1;;1800.00;4716;;
cpp-mtu1;hi_n50000-42-s261146317c27074738.ukp;1;;1800.00;5836;;
cpp-mtu2;hi_n50000-42-s261146317c27074738.ukp;1;;1800.00;4656;;
cpp-mtu1;hi_n50000-43-s325989053c20206604.ukp;1;;1800.00;5920;;
cpp-mtu2;hi_n50000-43-s325989053c20206604.ukp;1;;1800.00;4796;;
cpp-mtu1;hi_n50000-44-s539788685c74810341.ukp;1;;1800.00;5892;;
cpp-mtu2;hi_n50000-44-s539788685c74810341.ukp;1;;1800.00;4772;;
cpp-mtu1;hi_n50000-45-s19378828c59507496.ukp;1;;1800.00;5772;;
cpp-mtu2;hi_n50000-45-s19378828c59507496.ukp;1;;1800.00;4720;;
cpp-mtu1;hi_n50000-46-s956143877c64815374.ukp;1;;1800.00;5848;;
cpp-mtu2;hi_n50000-46-s956143877c64815374.ukp;1;;1800.00;4720;;
cpp-mtu1;hi_n50000-47-s442730424c21809652.ukp;1;;1800.00;5872;;
cpp-mtu2;hi_n50000-47-s442730424c21809652.ukp;1;;1800.00;4716;;
cpp-mtu1;hi_n50000-48-s888315654c8772196.ukp;1;;1800.00;5768;;
cpp-mtu2;hi_n50000-48-s888315654c8772196.ukp;1;;1800.00;4804;;
cpp-mtu1;hi_n50000-49-s147981886c93577815.ukp;1;;1800.00;5836;;
cpp-mtu2;hi_n50000-49-s147981886c93577815.ukp;1;;1800.00;4848;;
cpp-mtu1;hi_n50000-4-s182130978c27011999.ukp;1;;1800.00;5928;;
cpp-mtu2;hi_n50000-4-s182130978c27011999.ukp;1;;1800.00;4856;;
cpp-mtu1;hi_n50000-5-s554525798c52985829.ukp;1;;1800.00;5872;;
cpp-mtu2;hi_n50000-5-s554525798c52985829.ukp;1;;1800.00;4780;;
cpp-mtu1;hi_n50000-6-s398797429c71971621.ukp;1;;1800.00;6012;;
cpp-mtu2;hi_n50000-6-s398797429c71971621.ukp;1;;1800.00;4732;;
cpp-mtu1;hi_n50000-7-s586106970c24692675.ukp;1;;1800.00;5896;;
cpp-mtu2;hi_n50000-7-s586106970c24692675.ukp;1;;1800.00;4896;;
cpp-mtu1;hi_n50000-8-s67683560c5172209.ukp;1;;1800.00;5976;;
cpp-mtu2;hi_n50000-8-s67683560c5172209.ukp;1;;1800.00;4768;;
cpp-mtu1;hi_n50000-9-s915258292c88886832.ukp;1;;1800.00;5848;;
cpp-mtu2;hi_n50000-9-s915258292c88886832.ukp;1;;1800.00;4816;;
cpp-mtu1;hi_n5000-0-s731232778c5052835.ukp;1;;1800.00;3396;;
